"term","document","count"
"informatics","84",0.213337442966186
"needed","54",0.202400296207817
"qbase","143",0.176546457056709
"type","54",0.173685820042986
"deloitte","11",0.170497756172539
"leidos","99",0.169521867916442
"leidos","110",0.169521867916442
"humanintheloop","55",0.155664618050002
"skillstwo","55",0.155664618050002
"credit","41",0.15215621315427
"credit","49",0.15215621315427
"esds","115",0.151325534620037
"cds","79",0.150800098735939
"iot","103",0.150686104814615
"society","57",0.14218586300456
"103","131",0.141781925893752
"aml","131",0.141781925893752
"enc","131",0.141781925893752
"s57","131",0.141781925893752
"103","146",0.141781925893752
"aml","146",0.141781925893752
"enc","146",0.141781925893752
"s57","146",0.141781925893752
"dashboard","147",0.141781925893752
"mortgage","139",0.139872555349277
"secondary","139",0.139872555349277
"demonstrated","131",0.12936760529756
"demonstrated","146",0.12936760529756
"arcgis","131",0.128487323604635
"arcgis","146",0.128487323604635
"cia","77",0.128275527026014
"kpmg","38",0.127686646711332
"thornton","81",0.125417903899197
"compliance","130",0.124430230879268
"saic","147",0.123381898965768
"conversionsknowledge","112",0.120640078988751
"looking","54",0.117553295919187
"geospatial","112",0.116336055965098
"compliance","126",0.11283606627155
"oak","71",0.111934093907089
"alqimi","52",0.11050999602023
"compliance","117",0.110088434787664
"grant","81",0.10809117122593
"kpmg","65",0.105735673547883
"retrieval","55",0.105730680525542
"certified","23",0.103047670169011
"informatics","145",0.102789858883708
"aws","83",0.100954325689356
"nasa","115",0.100883689746691
"gather","14",0.0974731420448952
"internship","14",0.0974731420448952
"gather","19",0.0974731420448952
"internship","19",0.0974731420448952
"usable","4",0.0971597951587259
"deep","103",0.0965656273541032
"geico","15",0.0965431089226806
"geico","30",0.0965431089226806
"geico","45",0.0965431089226806
"geico","48",0.0965431089226806
"geico","63",0.0965431089226806
"geico","78",0.0965431089226806
"geico","93",0.0965431089226806
"geico","118",0.0965431089226806
"geico","119",0.0965431089226806
"geico","123",0.0965431089226806
"geico","138",0.0965431089226806
"datahandling","130",0.0961175181527537
"knowledge","131",0.0949078422638535
"knowledge","146",0.0949078422638535
"excited","10",0.0948806804460088
"society","10",0.0948806804460088
"display","131",0.0945212839291679
"ecdis","131",0.0945212839291679
"display","146",0.0945212839291679
"ecdis","146",0.0945212839291679
"arcgis","112",0.0942240373100654
"esri","112",0.0942240373100654
"aceso","148",0.0931983442831555
"days","36",0.0924208109529641
"survey","43",0.0912274962378598
"survey","51",0.0912274962378598
"requirements","54",0.0910653141125262
"linuxunix","79",0.0904800592415635
"netezza","79",0.0904800592415635
"oids","79",0.0904800592415635
"intern","14",0.0903173230918117
"intern","19",0.0903173230918117
"economic","128",0.0888192055527361
"fun","83",0.0877942257935306
"allen","66",0.0874040292344483
"booz","66",0.0874040292344483
"datahandling","126",0.0871614765278715
"allen","124",0.0866339496817219
"booz","124",0.0866339496817219
"allen","140",0.0866339496817219
"booz","140",0.0866339496817219
"datahandling","117",0.0850390379760565
"bluelabs","88",0.0840755355704189
"bluelabs","97",0.0840755355704189
"recruiting","81",0.0839620134446127
"consult","43",0.0831388564500577
"consult","51",0.0831388564500577
"talented","83",0.0830971828322129
"lockheed","145",0.0822318871069661
"digital","112",0.0819412774072953
"bloomberg","72",0.0819339454870134
"pairing","34",0.0804267193258342
"superior","131",0.0793697687776527
"superior","146",0.0793697687776527
"calculation","39",0.079108248517214
"included","98",0.079108248517214
"mature","132",0.0790691222182367
"arlington","145",0.0789644153380918
"martin","145",0.0789644153380918
"allen","58",0.078350225409366
"booz","58",0.078350225409366
"corpora","55",0.0778323090250009
"disciplineexperience","55",0.0778323090250009
"interactionclearanceability","55",0.0778323090250009
"interactionrequired","55",0.0778323090250009
"prioritized","55",0.0778323090250009
"proactivelydesired","55",0.0778323090250009
"skillsbachelors","55",0.0778323090250009
"teamtechnical","55",0.0778323090250009
"transitionexperience","55",0.0778323090250009
"financial","128",0.0777158814653869
"compliance","127",0.0776798119463932
"partner","129",0.0770923941627808
